"dscode"	"dcode"	"scode"	"scodeyear"	"year"	"pt"	"fhcl"	"fhpr"	"bdbest"	"poltot"	"polacc"	"polpro"	"polwel"	"unp"	"lnapps"	"lnsttot"	"lngdpsource"	"lngdpdest"	"lndist"
"7464"	1546	15	46	200446	2004	3	3	3	180	3.25	2	0.25	1	10.8999996185303	3.178053855896	6.94793701171875	9.09591484069824	10.1637344360352	1.13333570957184
"7465"	1546	15	46	200546	2005	3.5	3	3	359	1.75	2	0.25	-0.5	9.19999980926514	3.09104251861572	6.94793701171875	9.16240501403809	10.2180061340332	1.13333570957184
"7466"	1546	15	46	200646	2006	3.5	3	3	210	1	2	0	-1	8.5	2.89037179946899	6.94793701171875	9.21335887908936	10.3232831954956	1.13333570957184
"7467"	1546	15	46	200746	2007	4	3	3	458	2	3	0	-1	8.30000019073486	2.94443893432617	6.94793701171875	9.24672508239746	10.3794107437134	1.13333570957184
"7468"	1546	15	46	200846	2008	3.5	3	3	513	2	3	0	-1	11.3000001907349	3.29583692550659	6.94793701171875	9.23879241943359	10.4082250595093	1.13333570957184
"7469"	1546	15	46	200946	2009	3.5	3	3	133	2	3	0	-1	18	2.70805025100708	6.94793701171875	9.18370819091797	10.3813047409058	1.13333570957184
"7470"	1546	15	46	201046	2010	3	3	3	328	0	3	-1	-2	20.1000003814697	2.99573230743408	6.94793701171875	9.25320434570312	10.3621778488159	1.13333570957184
"7471"	1546	15	46	201146	2011	3	3	3	599	0	3	-1	-2	21.6000003814697	2.56494927406311	6.94793701171875	9.32440662384033	10.3783540725708	1.13333570957184
"7472"	1546	15	46	201246	2012	3	4	3	811	0	3	-1	-2	25.1000003814697	3.13549423217773	6.94793701171875	9.3333158493042	10.3905630111694	1.13333570957184
"7473"	1547	15	47	199747	1997	2	4	3	0	0	0	0	0	17.7999992370605	3.93182563781738	9.75736331939697	8.12810134887695	9.78086757659912	1.05500864982605
"7474"	1547	15	47	199847	1998	3	4	3	0	0	0	0	0	15.8999996185303	4.5643482208252	9.75736331939697	8.13665294647217	9.84654712677002	1.05500864982605
"7475"	1547	15	47	199947	1999	3	4	3	0	0	0	0	0	13.3000001907349	5.85507202148438	9.75736331939697	8.16147518157959	9.89464855194092	1.05500864982605
"7476"	1547	15	47	200047	2000	2.5	4	4	0	1.5	0.75	0	0.75	11.6999998092651	5.52146100997925	9.75736331939697	8.22441005706787	9.9681510925293	1.05500864982605
"7477"	1547	15	47	200147	2001	2.5	4	4	0	2.5	1.5	0	1	10.5	5.11799383163452	9.75736331939697	8.31731700897217	10.0259704589844	1.05500864982605
"7478"	1547	15	47	200247	2002	3	4	4	0	3	2	0	1	11.3999996185303	4.21950769424438	9.75736331939697	8.39109706878662	10.0886383056641	1.05500864982605
"7479"	1547	15	47	200347	2003	3	4	4	0	3	2	0	1	11.3999996185303	3.82864141464233	9.75736331939697	8.49040508270264	10.1173887252808	1.05500864982605
"7480"	1547	15	47	200447	2004	3	3	4	0	3.25	2	0.25	1	10.8999996185303	3.33220458030701	9.75736331939697	8.62298965454102	10.1637344360352	1.05500864982605
"7481"	1547	15	47	200547	2005	2.5	2	3	0	1.75	2	0.25	-0.5	9.19999980926514	2.39789533615112	9.75736331939697	8.67865180969238	10.2180061340332	1.05500864982605
"7482"	1547	15	47	200647	2006	3	2	3	0	1	2	0	-1	8.5	1.94591009616852	9.75736331939697	8.76662826538086	10.3232831954956	1.05500864982605
"7483"	1547	15	47	200747	2007	3	2	3	0	2	3	0	-1	8.30000019073486	1.7917594909668	9.75736331939697	8.86037158966064	10.3794107437134	1.05500864982605
"7484"	1547	15	47	200847	2008	3	2	3	0	2	3	0	-1	11.3000001907349	1.60943794250488	9.75736331939697	8.91172981262207	10.4082250595093	1.05500864982605
"7485"	1547	15	47	200947	2009	3	2	3	0	2	3	0	-1	18	2.19722461700439	9.75736331939697	8.80842018127441	10.3813047409058	1.05500864982605
"7486"	1547	15	47	201047	2010	2.5	3	3	0	0	3	-1	-2	20.1000003814697	1.60943794250488	9.75736331939697	8.85998439788818	10.3621778488159	1.05500864982605
"7487"	1547	15	47	201147	2011	3	3	4	0	0	3	-1	-2	21.6000003814697	2.56494927406311	9.75736331939697	8.91452693939209	10.3783540725708	1.05500864982605
"7488"	1547	15	47	201247	2012	3	3	4	0	0	3	-1	-2	25.1000003814697	3.09104251861572	9.75736331939697	8.91923332214355	10.3905630111694	1.05500864982605
"7489"	1601	16	1	199701	1997	5	7	7	3714	0	0	0	0	9.89999961853027	5.17614984512329	7.66902828216553	6.26828145980835	10.0641593933105	1.53147637844086
"7490"	1601	16	1	199801	1998	5	7	7	4538	0	0	0	0	8.19999980926514	5.8021183013916	7.66902828216553	6.19619989395142	10.1032400131226	1.53147637844086
"7491"	1601	16	1	199901	1999	5	7	7	4302	0	0	0	0	6.69999980926514	5.86363124847412	7.66902828216553	6.11862564086914	10.1649284362793	1.53147637844086
"7492"	1601	16	1	200001	2000	5	7	7	3452	0	0	0	0	5.59999990463257	5.92692613601685	7.66902828216553	6.05830526351929	10.2394237518311	1.53147637844086
"7493"	1601	16	1	200101	2001	5	7	7	2877	0	0	0	0	5.80000019073486	6.38687944412231	7.66902828216553	6.0075101852417	10.2492380142212	1.53147637844086
"7494"	1601	16	1	200201	2002	4.5	6	6	0	0	0	0	0	6	6.26909637451172	7.66902828216553	6.4217848777771	10.2845916748047	1.53147637844086
"7495"	1601	16	1	200301	2003	4	6	6	353	0	0	0	0	6.59999990463257	6.6995005607605	7.66902828216553	6.55772972106934	10.3234796524048	1.53147637844086
"7496"	1601	16	1	200401	2004	4.5	6	5	621	0	0	0	0	7.40000009536743	6.80682945251465	7.66902828216553	6.5463547706604	10.3883485794067	1.53147637844086
"7497"	1601	16	1	200501	2005	5	5	5	1268	0	0	0	0	7.59999990463257	6.0776424407959	7.66902828216553	6.65380430221558	10.3951606750488	1.53147637844086
"7498"	1601	16	1	200601	2006	5	5	5	3159	-3	0	-3	0	7	6.3885612487793	7.66902828216553	6.68392419815063	10.4838581085205	1.53147637844086
"7499"	1601	16	1	200701	2007	5	5	5	5828	-3	0	-3	0	6.09999990463257	6.41345882415771	7.66902828216553	6.79590702056885	10.5565156936646	1.53147637844086
"7500"	1601	16	1	200801	2008	5	6	5	4561	-3	0	-3	0	6.19999980926514	7.08840894699097	7.66902828216553	6.79538154602051	10.5869121551514	1.53147637844086
"7501"	1601	16	1	200901	2009	5	6	6	5231	-4	0	-3	-1	8.30000019073486	7.64204454421997	7.66902828216553	6.92510414123535	10.5348920822144	1.53147637844086
"7502"	1601	16	1	201001	2010	4.5	6	6	6377	-3.5	-0.5	-2	-1	8.60000038146973	7.99564361572266	7.66902828216553	6.95521116256714	10.585750579834	1.53147637844086
"7503"	1601	16	1	201101	2011	5	6	6	7228	-4	-1	-2	-1	7.80000019073486	8.54208087921143	7.66902828216553	6.98498964309692	10.6397180557251	1.53147637844086
"7504"	1601	16	1	201201	2012	4	6	6	7442	-4	-1	-2	-1	8	8.46716213226318	7.66902828216553	7.07297420501709	10.6660203933716	1.53147637844086
"7505"	1602	16	2	199702	1997	4	4	4	0	0	0	0	0	9.89999961853027	4.12713432312012	0	8.02879047393799	10.0641593933105	0.692647039890289
"7506"	1602	16	2	199802	1998	2.5	5	4	0	0	0	0	0	8.19999980926514	4.27666616439819	0	7.99134540557861	10.1032400131226	0.692647039890289
"7507"	1602	16	2	199902	1999	3	5	4	0	0	0	0	0	6.69999980926514	4.09434461593628	0	8.09950828552246	10.1649284362793	0.692647039890289
"7508"	1602	16	2	200002	2000	2.5	5	4	0	0	0	0	0	5.59999990463257	4.43081665039062	0	8.13559913635254	10.2394237518311	0.692647039890289
"7509"	1602	16	2	200102	2001	2.5	4	3	0	0	0	0	0	5.80000019073486	5.11198759078979	0	8.16800975799561	10.2492380142212	0.692647039890289
"7510"	1602	16	2	200202	2002	3	3	3	0	0	0	0	0	6	5.48479700088501	0	8.19633483886719	10.2845916748047	0.692647039890289
"7511"	1602	16	2	200302	2003	2	3	3	0	0	0	0	0	6.59999990463257	5.69709348678589	0	8.3099889755249	10.3234796524048	0.692647039890289
"7512"	1602	16	2	200402	2004	2.5	3	3	0	0	0	0	0	7.40000009536743	5.40267753601074	0	8.42504978179932	10.3883485794067	0.692647039890289
"7513"	1602	16	2	200502	2005	2.5	3	3	0	0	0	0	0	7.59999990463257	5.13579845428467	0	8.50487995147705	10.3951606750488	0.692647039890289
"7514"	1602	16	2	200602	2006	2.5	3	3	0	-3	0	-3	0	7	4.5643482208252	0	8.59377861022949	10.4838581085205	0.692647039890289
"7515"	1602	16	2	200702	2007	2.5	3	3	0	-3	0	-3	0	6.09999990463257	4.77912330627441	0	8.68313598632812	10.5565156936646	0.692647039890289
"7516"	1602	16	2	200802	2008	2	3	3	0	-3	0	-3	0	6.19999980926514	5.32300996780396	0	8.79602432250977	10.5869121551514	0.692647039890289
"7517"	1602	16	2	200902	2009	2	3	3	0	-4	0	-3	-1	8.30000019073486	5.25749540328979	0	8.82321357727051	10.5348920822144	0.692647039890289
"7518"	1602	16	2	201002	2010	2	3	3	0	-3.5	-0.5	-2	-1	8.60000038146973	4.58496761322021	0	8.79741668701172	10.585750579834	0.692647039890289
"7519"	1602	16	2	201102	2011	2	3	3	0	-4	-1	-2	-1	7.80000019073486	5.95583724975586	0	8.82004451751709	10.6397180557251	0.692647039890289
"7520"	1602	16	2	201202	2012	2	3	3	0	-4	-1	-2	-1	8	7.30720233917236	0	8.83093070983887	10.6660203933716	0.692647039890289
"7521"	1603	16	3	199703	1997	5	6	6	1324	0	0	0	0	9.89999961853027	4.18965482711792	7.30047273635864	8.45398330688477	10.0641593933105	1.01992976665497
"7522"	1603	16	3	199803	1998	5	5	6	3024	0	0	0	0	8.19999980926514	3.93182563781738	7.30047273635864	8.49404716491699	10.1032400131226	1.01992976665497
"7523"	1603	16	3	199903	1999	5	5	6	1016	0	0	0	0	6.69999980926514	3.76120018959045	7.30047273635864	8.50952816009521	10.1649284362793	1.01992976665497
"7524"	1603	16	3	200003	2000	4.5	5	6	931	0	0	0	0	5.59999990463257	4.35670900344849	7.30047273635864	8.51471996307373	10.2394237518311	1.01992976665497
"7525"	1603	16	3	200103	2001	4.5	5	6	642	0	0	0	0	5.80000019073486	5.15329170227051	7.30047273635864	8.53014850616455	10.2492380142212	1.01992976665497
"7526"	1603	16	3	200203	2002	4	5	6	538	0	0	0	0	6	5.7868971824646	7.30047273635864	8.56665134429932	10.2845916748047	1.01992976665497
"7527"	1603	16	3	200303	2003	4.5	5	6	670	0	0	0	0	6.59999990463257	5.79605770111084	7.30047273635864	8.62214374542236	10.3234796524048	1.01992976665497
"7528"	1603	16	3	200403	2004	4	5	6	449	0	0	0	0	7.40000009536743	5.71042680740356	7.30047273635864	8.65910625457764	10.3883485794067	1.01992976665497
"7529"	1603	16	3	200503	2005	4	5	6	253	0	0	0	0	7.59999990463257	5.03695249557495	7.30047273635864	8.6976432800293	10.3951606750488	1.01992976665497
"7530"	1603	16	3	200603	2006	4	5	6	255	-3	0	-3	0	7	4.98360681533813	7.30047273635864	8.70008277893066	10.4838581085205	1.01992976665497
"7531"	1603	16	3	200703	2007	3.5	5	6	468	-3	0	-3	0	6.09999990463257	5.03043794631958	7.30047273635864	8.7178897857666	10.5565156936646	1.01992976665497
"7532"	1603	16	3	200803	2008	3	5	6	339	-3	0	-3	0	6.19999980926514	5.51745271682739	7.30047273635864	8.72913455963135	10.5869121551514	1.01992976665497
"7533"	1603	16	3	200903	2009	2.5	5	6	586	-4	0	-3	-1	8.30000019073486	5.57215404510498	7.30047273635864	8.7292594909668	10.5348920822144	1.01992976665497
"7534"	1603	16	3	201003	2010	3	5	6	240	-3.5	-0.5	-2	-1	8.60000038146973	5.72031164169312	7.30047273635864	8.74246883392334	10.585750579834	1.01992976665497
"7535"	1603	16	3	201103	2011	3	5	6	269	-4	-1	-2	-1	7.80000019073486	5.98645210266113	7.30047273635864	8.74766445159912	10.6397180557251	1.01992976665497
"7536"	1603	16	3	201203	2012	2	5	6	250	-4	-1	-2	-1	8	5.86646795272827	7.30047273635864	8.7590970993042	10.6660203933716	1.01992976665497
"7537"	1604	16	4	199704	1997	4	6	6	50	0	0	0	0	9.89999961853027	0.6931471824646	0	7.6958532333374	10.0641593933105	2.01102876663208
"7538"	1604	16	4	199804	1998	5	6	6	1075	0	0	0	0	8.19999980926514	0.6931471824646	0	7.78569173812866	10.1032400131226	2.01102876663208
"7539"	1604	16	4	199904	1999	5	6	6	2273	0	0	0	0	6.69999980926514	2.39789533615112	0	7.78652286529541	10.1649284362793	2.01102876663208
"7540"	1604	16	4	200004	2000	4.5	6	6	1000	0	0	0	0	5.59999990463257	2.89037179946899	0	7.75441741943359	10.2394237518311	2.01102876663208
"7541"	1604	16	4	200104	2001	4.5	6	6	1123	0	0	0	0	5.80000019073486	3.21887588500977	0	7.69193983078003	10.2492380142212	2.01102876663208
"7542"	1604	16	4	200204	2002	3.5	5	6	467	0	0	0	0	6	4.02535152435303	0	7.81757688522339	10.2845916748047	2.01102876663208
"7543"	1604	16	4	200304	2003	4	5	6	0	0	0	0	0	6.59999990463257	4.44265127182007	0	7.80635833740234	10.3234796524048	2.01102876663208
"7544"	1604	16	4	200404	2004	4	5	6	37	0	0	0	0	7.40000009536743	4.51085948944092	0	7.86273956298828	10.3883485794067	2.01102876663208
"7545"	1604	16	4	200504	2005	3.5	5	6	0	0	0	0	0	7.59999990463257	3.33220458030701	0	8.02454471588135	10.3951606750488	2.01102876663208
"7546"	1604	16	4	200604	2006	3	5	6	0	-3	0	-3	0	7	3.43398714065552	0	8.18831443786621	10.4838581085205	2.01102876663208
"7547"	1604	16	4	200704	2007	3.5	5	6	25	-3	0	-3	0	6.09999990463257	2.99573230743408	0	8.40395927429199	10.5565156936646	2.01102876663208
"7548"	1604	16	4	200804	2008	3	5	6	0	-3	0	-3	0	6.19999980926514	3.55534815788269	0	8.51095390319824	10.5869121551514	2.01102876663208
"7549"	1604	16	4	200904	2009	3.5	5	6	25	-4	0	-3	-1	8.30000019073486	3.49650764465332	0	8.54939746856689	10.5348920822144	2.01102876663208
"7550"	1604	16	4	201004	2010	3	5	6	0	-3.5	-0.5	-2	-1	8.60000038146973	3.95124363899231	0	8.53847312927246	10.585750579834	2.01102876663208
"7551"	1604	16	4	201104	2011	3	5	6	0	-4	-1	-2	-1	7.80000019073486	3.465735912323	0	8.5473518371582	10.6397180557251	2.01102876663208
"7552"	1604	16	4	201204	2012	3	5	6	0	-4	-1	-2	-1	8	2.7725887298584	0	8.56844043731689	10.6660203933716	2.01102876663208
"7553"	1605	16	5	199705	1997	2.5	4	5	0	0	0	0	0	9.89999961853027	4.52178859710693	6.15273284912109	7.61994981765747	10.0641593933105	1.03389596939087
"7554"	1605	16	5	199805	1998	2.5	4	4	0	0	0	0	0	8.19999980926514	3.71357202529907	6.15273284912109	7.70123624801636	10.1032400131226	1.03389596939087
"7555"	1605	16	5	199905	1999	2.5	4	4	0	0	0	0	0	6.69999980926514	5.03695249557495	6.15273284912109	7.73863172531128	10.1649284362793	1.03389596939087
"7556"	1605	16	5	200005	2000	2	4	4	0	0	0	0	0	5.59999990463257	5.37063789367676	6.15273284912109	7.83088254928589	10.2394237518311	1.03389596939087
"7557"	1605	16	5	200105	2001	2	4	4	0	0	0	0	0	5.80000019073486	5.21493577957153	6.15273284912109	7.95039653778076	10.2492380142212	1.03389596939087
"7558"	1605	16	5	200205	2002	3	4	4	0	0	0	0	0	6	5.81711101531982	6.15273284912109	8.06639289855957	10.2845916748047	1.03389596939087
"7559"	1605	16	5	200305	2003	2	4	4	0	0	0	0	0	6.59999990463257	5.79301357269287	6.15273284912109	8.15560340881348	10.3234796524048	1.03389596939087
"7560"	1605	16	5	200405	2004	2.5	4	5	0	0	0	0	0	7.40000009536743	6.18620872497559	6.15273284912109	8.27901744842529	10.3883485794067	1.03389596939087
"7561"	1605	16	5	200505	2005	2	4	5	0	0	0	0	0	7.59999990463257	5.61677122116089	6.15273284912109	8.40112209320068	10.3951606750488	1.03389596939087
"7562"	1605	16	5	200605	2006	2	4	5	0	-3	0	-3	0	7	5.42934560775757	6.15273284912109	8.51103401184082	10.4838581085205	1.03389596939087
"7563"	1605	16	5	200705	2007	2.5	4	5	0	-3	0	-3	0	6.09999990463257	5.3844952583313	6.15273284912109	8.61191272735596	10.5565156936646	1.03389596939087
"7564"	1605	16	5	200805	2008	3	4	6	0	-3	0	-3	0	6.19999980926514	6.15273284912109	6.15273284912109	8.63563060760498	10.5869121551514	1.03389596939087
"7565"	1605	16	5	200905	2009	2.5	4	6	0	-4	0	-3	-1	8.30000019073486	5.98393630981445	6.15273284912109	8.56525707244873	10.5348920822144	1.03389596939087
"7566"	1605	16	5	201005	2010	2.5	4	6	0	-3.5	-0.5	-2	-1	8.60000038146973	6.16751670837402	6.15273284912109	8.59621906280518	10.585750579834	1.03389596939087
"7567"	1605	16	5	201105	2011	3	4	6	0	-4	-1	-2	-1	7.80000019073486	6.19644403457642	6.15273284912109	8.63856506347656	10.6397180557251	1.03389596939087
"7568"	1605	16	5	201205	2012	2.5	4	5	0	-4	-1	-2	-1	8	5.63121175765991	6.15273284912109	8.70590400695801	10.6660203933716	1.03389596939087
"7569"	1606	16	6	199706	1997	2.5	4	6	0	0	0	0	0	9.89999961853027	1.0986123085022	6.15273284912109	7.51837921142578	10.0641593933105	1.1200475692749
"7570"	1606	16	6	199806	1998	2	4	6	0	0	0	0	0	8.19999980926514	3.33220458030701	6.15273284912109	7.60991668701172	10.1032400131226	1.1200475692749
"7571"	1606	16	6	199906	1999	2	4	6	0	0	0	0	0	6.69999980926514	3.85014748573303	6.15273284912109	7.76587867736816	10.1649284362793	1.1200475692749
"7572"	1606	16	6	200006	2000	2.5	5	6	0	0	0	0	0	5.59999990463257	4.11087369918823	6.15273284912109	7.83256149291992	10.2394237518311	1.1200475692749
"7573"	1606	16	6	200106	2001	2	5	6	0	0	0	0	0	5.80000019073486	5.06890439987183	6.15273284912109	7.92627048492432	10.2492380142212	1.1200475692749
"7574"	1606	16	6	200206	2002	2.5	5	6	0	0	0	0	0	6	6.65801095962524	6.15273284912109	8.01209449768066	10.2845916748047	1.1200475692749
"7575"	1606	16	6	200306	2003	2.5	5	6	0	0	0	0	0	6.59999990463257	6.94022226333618	6.15273284912109	8.12562465667725	10.3234796524048	1.1200475692749
"7576"	1606	16	6	200406	2004	2.5	5	6	0	0	0	0	0	7.40000009536743	6.94889736175537	6.15273284912109	8.24067497253418	10.3883485794067	1.1200475692749
"7577"	1606	16	6	200506	2005	3	5	6	26	0	0	0	0	7.59999990463257	6.06842565536499	6.15273284912109	8.44655609130859	10.3951606750488	1.1200475692749
"7578"	1606	16	6	200606	2006	2	5	6	0	-3	0	-3	0	7	5.51342868804932	6.15273284912109	8.6960334777832	10.4838581085205	1.1200475692749
"7579"	1606	16	6	200706	2007	3	5	6	0	-3	0	-3	0	6.09999990463257	5.44241762161255	6.15273284912109	8.90121936798096	10.5565156936646	1.1200475692749
"7580"	1606	16	6	200806	2008	2.5	5	6	0	-3	0	-3	0	6.19999980926514	6.38519430160522	6.15273284912109	8.99500274658203	10.5869121551514	1.1200475692749
"7581"	1606	16	6	200906	2009	2.5	5	6	0	-4	0	-3	-1	8.30000019073486	6.61606502532959	6.15273284912109	9.08561229705811	10.5348920822144	1.1200475692749
"7582"	1606	16	6	201006	2010	3	5	6	0	-3.5	-0.5	-2	-1	8.60000038146973	6.43935060501099	6.15273284912109	9.15633392333984	10.585750579834	1.1200475692749
"7583"	1606	16	6	201106	2011	3	5	6	0	-4	-1	-2	-1	7.80000019073486	6.49677515029907	6.15273284912109	9.14474010467529	10.6397180557251	1.1200475692749
"7584"	1606	16	6	201206	2012	3	5	6	25	-4	-1	-2	-1	8	5.64190721511841	6.15273284912109	9.15262413024902	10.6660203933716	1.1200475692749
"7585"	1607	16	7	199707	1997	3.5	4	2	0	0	0	0	0	9.89999961853027	4.02535152435303	7.72356224060059	6.74984931945801	10.0641593933105	1.92044579982758
"7586"	1607	16	7	199807	1998	3	4	2	0	0	0	0	0	8.19999980926514	4.1588830947876	7.72356224060059	6.78214693069458	10.1032400131226	1.92044579982758
"7587"	1607	16	7	199907	1999	3	4	3	0	0	0	0	0	6.69999980926514	4.21950769424438	7.72356224060059	6.79109764099121	10.1649284362793	1.92044579982758
"7588"	1607	16	7	200007	2000	3	4	3	0	0	0	0	0	5.59999990463257	4.77068471908569	7.72356224060059	6.81088066101074	10.2394237518311	1.92044579982758
"7589"	1607	16	7	200107	2001	3.5	4	3	0	0	0	0	0	5.80000019073486	4.92725372314453	7.72356224060059	6.84175443649292	10.2492380142212	1.92044579982758
"7590"	1607	16	7	200207	2002	3.5	4	4	0	0	0	0	0	6	5.0434250831604	7.72356224060059	6.90879487991333	10.2845916748047	1.92044579982758
"7591"	1607	16	7	200307	2003	3.5	4	4	0	0	0	0	0	6.59999990463257	4.99721240997314	7.72356224060059	6.9365177154541	10.3234796524048	1.92044579982758
"7592"	1607	16	7	200407	2004	4	4	4	0	0	0	0	0	7.40000009536743	5.03695249557495	7.72356224060059	6.96514654159546	10.3883485794067	1.92044579982758
"7593"	1607	16	7	200507	2005	4	4	4	62	0	0	0	0	7.59999990463257	4.86753463745117	7.72356224060059	6.98982381820679	10.3951606750488	1.92044579982758
"7594"	1607	16	7	200607	2006	4	4	4	57	-3	0	-3	0	7	4.24849510192871	7.72356224060059	7.02875995635986	10.4838581085205	1.92044579982758
"7595"	1607	16	7	200707	2007	4	4	5	0	-3	0	-3	0	6.09999990463257	4.47733688354492	7.72356224060059	7.06426334381104	10.5565156936646	1.92044579982758
"7596"	1607	16	7	200807	2008	4	4	4	0	-3	0	-3	0	6.19999980926514	5.18178367614746	7.72356224060059	7.11576890945435	10.5869121551514	1.92044579982758
"7597"	1607	16	7	200907	2009	4	4	3	0	-4	0	-3	-1	8.30000019073486	5.14749431610107	7.72356224060059	7.16735410690308	10.5348920822144	1.92044579982758
"7598"	1607	16	7	201007	2010	4	4	3	0	-3.5	-0.5	-2	-1	8.60000038146973	5.29330492019653	7.72356224060059	7.22330284118652	10.585750579834	1.92044579982758
"7599"	1607	16	7	201107	2011	3.5	4	3	0	-4	-1	-2	-1	7.80000019073486	5.42934560775757	7.72356224060059	7.27562427520752	10.6397180557251	1.92044579982758
"7600"	1607	16	7	201207	2012	3.5	4	3	0	-4	-1	-2	-1	8	4.92725372314453	7.72356224060059	7.32480049133301	10.6660203933716	1.92044579982758
"7601"	1608	16	8	199708	1997	3.5	5	5	0	0	0	0	0	9.89999961853027	6.61069583892822	10.4665546417236	8.20413017272949	10.0641593933105	0.57267302274704
"7602"	1608	16	8	199808	1998	3	5	5	0	0	0	0	0	8.19999980926514	7.19443702697754	10.4665546417236	8.29148864746094	10.1032400131226	0.57267302274704
"7603"	1608	16	8	199908	1999	3	5	5	0	0	0	0	0	6.69999980926514	6.18826389312744	10.4665546417236	8.36560726165771	10.1649284362793	0.57267302274704
"7604"	1608	16	8	200008	2000	3	4	5	0	0	0	0	0	5.59999990463257	8.35349750518799	10.4665546417236	8.39019584655762	10.2394237518311	0.57267302274704
"7605"	1608	16	8	200108	2001	2.5	4	5	0	0	0	0	0	5.80000019073486	7.92876625061035	10.4665546417236	8.40691184997559	10.2492380142212	0.57267302274704
"7606"	1608	16	8	200208	2002	2	4	4	0	0	0	0	0	6	7.96762657165527	10.4665546417236	8.43253231048584	10.2845916748047	0.57267302274704
"7607"	1608	16	8	200308	2003	2	4	4	0	0	0	0	0	6.59999990463257	7.2427978515625	10.4665546417236	8.44837284088135	10.3234796524048	0.57267302274704
"7608"	1608	16	8	200408	2004	2	3	4	0	0	0	0	0	7.40000009536743	6.66695690155029	10.4665546417236	8.43939399719238	10.3883485794067	0.57267302274704
"7609"	1608	16	8	200508	2005	2	3	4	0	0	0	0	0	7.59999990463257	5.96100521087646	10.4665546417236	8.48220157623291	10.3951606750488	0.57267302274704
"7610"	1608	16	8	200608	2006	2	3	3	0	-3	0	-3	0	7	5.45958566665649	10.4665546417236	8.56073760986328	10.4838581085205	0.57267302274704
"7611"	1608	16	8	200708	2007	2	3	4	0	-3	0	-3	0	6.09999990463257	5.3844952583313	10.4665546417236	8.64276599884033	10.5565156936646	0.57267302274704
"7612"	1608	16	8	200808	2008	2	3	4	0	-3	0	-3	0	6.19999980926514	5.60580205917358	10.4665546417236	8.70322132110596	10.5869121551514	0.57267302274704
"7613"	1608	16	8	200908	2009	2	3	4	0	-4	0	-3	-1	8.30000019073486	5.31812000274658	10.4665546417236	8.68015193939209	10.5348920822144	0.57267302274704
"7614"	1608	16	8	201008	2010	2	3	4	0	-3.5	-0.5	-2	-1	8.60000038146973	5.28320360183716	10.4665546417236	8.69029426574707	10.585750579834	0.57267302274704
"7615"	1608	16	8	201108	2011	1.5	3	4	0	-4	-1	-2	-1	7.80000019073486	7.10987949371338	10.4665546417236	8.70462322235107	10.6397180557251	0.57267302274704
"7616"	1608	16	8	201208	2012	1.5	3	3	0	-4	-1	-2	-1	8	7.34601020812988	10.4665546417236	8.69922542572021	10.6660203933716	0.57267302274704
"7617"	1609	16	9	199709	1997	3	5	7	0	0	0	0	0	9.89999961853027	1.94591009616852	0	7.34411144256592	10.0641593933105	1.8314608335495
"7618"	1609	16	9	199809	1998	3.5	5	7	0	0	0	0	0	8.19999980926514	1.94591009616852	0	7.36681175231934	10.1032400131226	1.8314608335495
"7619"	1609	16	9	199909	1999	4	6	7	0	0	0	0	0	6.69999980926514	2.4849066734314	0	7.38351726531982	10.1649284362793	1.8314608335495
"7620"	1609	16	9	200009	2000	4	6	7	0	0	0	0	0	5.59999990463257	2.0794415473938	0	7.40011978149414	10.2394237518311	1.8314608335495
"7621"	1609	16	9	200109	2001	3	6	6	0	0	0	0	0	5.80000019073486	2.30258512496948	0	7.41624021530151	10.2492380142212	1.8314608335495
"7622"	1609	16	9	200209	2002	3	6	6	0	0	0	0	0	6	3.25809645652771	0	7.43431043624878	10.2845916748047	1.8314608335495
"7623"	1609	16	9	200309	2003	4	6	6	0	0	0	0	0	6.59999990463257	3.95124363899231	0	7.4514331817627	10.3234796524048	1.8314608335495
"7624"	1609	16	9	200409	2004	3.5	6	6	0	0	0	0	0	7.40000009536743	4.21950769424438	0	7.46225500106812	10.3883485794067	1.8314608335495
"7625"	1609	16	9	200509	2005	3.5	6	6	0	0	0	0	0	7.59999990463257	3.8712010383606	0	7.46318531036377	10.3951606750488	1.8314608335495
"7626"	1609	16	9	200609	2006	3.5	6	6	0	-3	0	-3	0	7	3.29583692550659	0	7.47285318374634	10.4838581085205	1.8314608335495
"7627"	1609	16	9	200709	2007	3	6	6	0	-3	0	-3	0	6.09999990463257	3.98898410797119	0	7.48509883880615	10.5565156936646	1.8314608335495
"7628"	1609	16	9	200809	2008	4	6	6	0	-3	0	-3	0	6.19999980926514	4.31748819351196	0	7.47138595581055	10.5869121551514	1.8314608335495
"7629"	1609	16	9	200909	2009	2.5	6	6	0	-4	0	-3	-1	8.30000019073486	4.18965482711792	0	7.46497392654419	10.5348920822144	1.8314608335495
"7630"	1609	16	9	201009	2010	2.5	6	6	0	-3.5	-0.5	-2	-1	8.60000038146973	3.91202306747437	0	7.46629047393799	10.585750579834	1.8314608335495
"7631"	1609	16	9	201109	2011	2.5	6	6	0	-4	-1	-2	-1	7.80000019073486	4.00733327865601	0	7.4818000793457	10.6397180557251	1.8314608335495
"7632"	1609	16	9	201209	2012	2.5	6	6	0	-4	-1	-2	-1	8	3.93182563781738	0	7.50187969207764	10.6660203933716	1.8314608335495
"7633"	1610	16	10	199710	1997	4	7	7	0	0	0	0	0	9.89999961853027	3.93182563781738	8.67265701293945	7.7302360534668	10.0641593933105	1.91574549674988
